dt,Candidates,msa,indicator,per_change,var
2020-11-14,251,South Bend - Mishawaka,Occupation Group,0.10572687224669604,Healthcare Practitioners and Technical Occupations
2020-11-14,221,South Bend - Mishawaka,Occupation Group,0.14507772020725387,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-11-14,171,South Bend - Mishawaka,Occupation Group,-0.028409090909090908,Building & Grounds Cleaning & Maintenance Occup.
2020-11-14,130,South Bend - Mishawaka,Occupation Group,0.0743801652892562,Community and Social Services Occupations
2020-11-14,120,South Bend - Mishawaka,Occupation Group,-0.05511811023622047,Personal Care and Service Occupations
2020-11-14,116,South Bend - Mishawaka,Occupation Group,0.11538461538461539,"Education, Training, and Library Occupations"
2020-11-14,109,South Bend - Mishawaka,Occupation Group,0.04807692307692308,"Life, Physical, and Social Science Occupations"
2020-11-14,99,South Bend - Mishawaka,Occupation Group,0.05319148936170213,Protective Service Occupations
2020-11-14,39,South Bend - Mishawaka,Occupation Group,0.18181818181818182,Legal Occupations
2020-11-14,24,South Bend - Mishawaka,Occupation Group,0.2631578947368421,"Farming, Fishing, and Forestry Occupations"
2020-11-14,19,South Bend - Mishawaka,Occupation Group,0.1875,Military Specific Occupations
2020-11-14,1570,Elkhart - Goshen,Occupation Group,0.11743772241992882,Production Occupations
2020-11-14,1009,Elkhart - Goshen,Occupation Group,0.09081081081081081,Office and Administrative Support Occupations
2020-11-14,861,Elkhart - Goshen,Occupation Group,0.10384615384615385,Management Occupations
2020-11-14,679,Elkhart - Goshen,Occupation Group,0.04461538461538461,Transportation and Material Moving Occupations
2020-11-14,440,Elkhart - Goshen,Occupation Group,0.05263157894736842,Construction and Extraction Occupations
2020-11-14,420,Elkhart - Goshen,Occupation Group,0.029411764705882353,Sales and Related Occupations
2020-11-14,381,Elkhart - Goshen,Occupation Group,0.06722689075630252,"Installation, Maintenance, and Repair Occupations"
2020-11-14,344,Elkhart - Goshen,Occupation Group,0.03303303303303303,Architecture and Engineering Occupations
2020-11-14,300,Elkhart - Goshen,Occupation Group,0.07526881720430108,Business and Financial Operations Occupations
2020-11-14,243,Elkhart - Goshen,Occupation Group,0.0945945945945946,Computer and Mathematical Occupations
2020-11-14,232,Elkhart - Goshen,Occupation Group,0.022026431718061675,Healthcare Support Occupations
2020-11-14,231,Elkhart - Goshen,Occupation Group,0.01762114537444934,Food Preparation and Serving Related Occupations
2020-11-14,229,Elkhart - Goshen,Occupation Group,0.12807881773399016,Healthcare Practitioners and Technical Occupations
2020-11-14,214,Elkhart - Goshen,Occupation Group,0.13829787234042554,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-11-14,140,Elkhart - Goshen,Occupation Group,-0.08496732026143791,Building & Grounds Cleaning & Maintenance Occup.
2020-11-14,114,Elkhart - Goshen,Occupation Group,0.07547169811320754,Community and Social Services Occupations
2020-11-14,112,Elkhart - Goshen,Occupation Group,0.13131313131313133,"Education, Training, and Library Occupations"
2020-11-14,109,Elkhart - Goshen,Occupation Group,-0.035398230088495575,Personal Care and Service Occupations
2020-11-14,105,Elkhart - Goshen,Occupation Group,0.039603960396039604,"Life, Physical, and Social Science Occupations"
2020-11-14,89,Elkhart - Goshen,Occupation Group,0.07228915662650602,Protective Service Occupations
2020-11-14,34,Elkhart - Goshen,Occupation Group,0.25925925925925924,Legal Occupations
2020-11-14,25,Elkhart - Goshen,Occupation Group,0.3888888888888889,"Farming, Fishing, and Forestry Occupations"
2020-11-14,19,Elkhart - Goshen,Occupation Group,0.11764705882352941,Military Specific Occupations
2020-11-14,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-11-14,413,South Bend - Mishawaka,education,0.08115183246073299,Less than High School
2020-11-14,3070,South Bend - Mishawaka,education,0.07530647985989491,High School Diploma or Equivalent
2020-11-14,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-11-14,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-11-14,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2020-11-14,254,South Bend - Mishawaka,education,-0.055762081784386616,Vocational School Certificate
2020-11-14,715,South Bend - Mishawaka,education,0.056129985228951254,Associate's Degree
2020-11-14,1239,South Bend - Mishawaka,education,0.06810344827586207,Bachelor's Degree
2020-11-14,369,South Bend - Mishawaka,education,0.048295454545454544,Master's Degree
2020-11-14,61,South Bend - Mishawaka,education,0.05172413793103448,Doctorate Degree
2020-11-14,6,South Bend - Mishawaka,education,0,"Specialized Degree (e.g. MD, DDS)"
2020-11-14,0,South Bend - Mishawaka,education,NA,Not Specified
2020-11-14,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2020-11-14,454,Elkhart - Goshen,education,0.1073170731707317,Less than High School
2020-11-14,2910,Elkhart - Goshen,education,0.07817710263060393,High School Diploma or Equivalent
2020-11-14,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2020-11-14,214,Elkhart - Goshen,education,-0.06140350877192982,Vocational School Certificate
2020-11-14,645,Elkhart - Goshen,education,0.05392156862745098,Associate's Degree
2020-11-14,1149,Elkhart - Goshen,education,0.06983240223463687,Bachelor's Degree
2020-11-14,350,Elkhart - Goshen,education,0.04790419161676647,Master's Degree
2020-11-14,50,Elkhart - Goshen,education,0.08695652173913043,Doctorate Degree
2020-11-14,5,Elkhart - Goshen,education,0,"Specialized Degree (e.g. MD, DDS)"
2020-11-14,0,Elkhart - Goshen,education,NA,Not Specified
2020-11-15,7625,South Bend - Mishawaka,Total Candidates,0.06777762218176726,Total Candidates
2020-11-15,1640,South Bend - Mishawaka,Occupation Group,0.11261872455902307,Production Occupations
2020-11-15,1055,South Bend - Mishawaka,Occupation Group,0.10010427528675704,Office and Administrative Support Occupations
2020-11-15,918,South Bend - Mishawaka,Occupation Group,0.10204081632653061,Management Occupations
2020-11-15,757,South Bend - Mishawaka,Occupation Group,0.061711079943899017,Transportation and Material Moving Occupations
2020-11-15,487,South Bend - Mishawaka,Occupation Group,0.058695652173913045,Construction and Extraction Occupations
2020-11-15,461,South Bend - Mishawaka,Occupation Group,0.01991150442477876,Sales and Related Occupations
2020-11-15,416,South Bend - Mishawaka,Occupation Group,0.017114914425427872,"Installation, Maintenance, and Repair Occupations"
2020-11-15,361,South Bend - Mishawaka,Occupation Group,0.034383954154727794,Architecture and Engineering Occupations
2020-11-15,299,South Bend - Mishawaka,Occupation Group,0.07942238267148015,Business and Financial Operations Occupations
2020-11-15,270,South Bend - Mishawaka,Occupation Group,0.04247104247104247,Healthcare Support Occupations
2020-11-15,265,South Bend - Mishawaka,Occupation Group,0.023166023166023165,Food Preparation and Serving Related Occupations
2020-11-15,254,South Bend - Mishawaka,Occupation Group,0.09012875536480687,Computer and Mathematical Occupations
2020-11-15,251,South Bend - Mishawaka,Occupation Group,0.10572687224669604,Healthcare Practitioners and Technical Occupations
2020-11-15,221,South Bend - Mishawaka,Occupation Group,0.14507772020725387,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-11-15,171,South Bend - Mishawaka,Occupation Group,-0.028409090909090908,Building & Grounds Cleaning & Maintenance Occup.
2020-11-15,130,South Bend - Mishawaka,Occupation Group,0.0743801652892562,Community and Social Services Occupations
2020-11-15,120,South Bend - Mishawaka,Occupation Group,-0.05511811023622047,Personal Care and Service Occupations
2020-11-15,116,South Bend - Mishawaka,Occupation Group,0.11538461538461539,"Education, Training, and Library Occupations"
2020-11-15,109,South Bend - Mishawaka,Occupation Group,0.04807692307692308,"Life, Physical, and Social Science Occupations"
2020-11-15,99,South Bend - Mishawaka,Occupation Group,0.05319148936170213,Protective Service Occupations
2020-11-15,39,South Bend - Mishawaka,Occupation Group,0.18181818181818182,Legal Occupations
2020-11-15,24,South Bend - Mishawaka,Occupation Group,0.2631578947368421,"Farming, Fishing, and Forestry Occupations"
2020-11-15,19,South Bend - Mishawaka,Occupation Group,0.1875,Military Specific Occupations
2020-11-15,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-11-15,413,South Bend - Mishawaka,education,0.08115183246073299,Less than High School
2020-11-15,3070,South Bend - Mishawaka,education,0.07530647985989491,High School Diploma or Equivalent
2020-11-15,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-11-15,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-11-15,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2020-11-15,254,South Bend - Mishawaka,education,-0.055762081784386616,Vocational School Certificate
2020-11-15,715,South Bend - Mishawaka,education,0.056129985228951254,Associate's Degree
2020-11-15,1239,South Bend - Mishawaka,education,0.06810344827586207,Bachelor's Degree
2020-11-15,369,South Bend - Mishawaka,education,0.048295454545454544,Master's Degree
2020-11-15,61,South Bend - Mishawaka,education,0.05172413793103448,Doctorate Degree
2020-11-15,6,South Bend - Mishawaka,education,0,"Specialized Degree (e.g. MD, DDS)"
2020-11-15,0,South Bend - Mishawaka,education,NA,Not Specified
2020-11-16,7625,South Bend - Mishawaka,Total Candidates,0.06777762218176726,Total Candidates
2020-11-16,7137,Elkhart - Goshen,Total Candidates,0.07146074163038582,Total Candidates
2020-11-16,1640,South Bend - Mishawaka,Occupation Group,0.11261872455902307,Production Occupations
2020-11-16,1055,South Bend - Mishawaka,Occupation Group,0.10010427528675704,Office and Administrative Support Occupations
2020-11-16,918,South Bend - Mishawaka,Occupation Group,0.10204081632653061,Management Occupations
2020-11-16,757,South Bend - Mishawaka,Occupation Group,0.061711079943899017,Transportation and Material Moving Occupations
2020-11-16,487,South Bend - Mishawaka,Occupation Group,0.058695652173913045,Construction and Extraction Occupations
2020-11-16,461,South Bend - Mishawaka,Occupation Group,0.01991150442477876,Sales and Related Occupations
2020-11-16,416,South Bend - Mishawaka,Occupation Group,0.017114914425427872,"Installation, Maintenance, and Repair Occupations"
2020-11-16,361,South Bend - Mishawaka,Occupation Group,0.034383954154727794,Architecture and Engineering Occupations
